source,target,weight
1506112,1504422,1.0
1506112,1506104,4.0
1506112,1508209,1.0
1506112,2304400,1.0
1506112,3301702,1.0
1506112,3550308,2.0
1506138,1502707,1.0
1506138,1502764,3.0
1506138,1505536,1.0
1506138,1505551,4.0
1506138,1506161,1.0
1506138,1506583,3.0
1506138,1506708,3.0
1506138,1508407,1.0
1506138,1716703,2.0
1506138,1721000,1.0
1506138,5201108,1.0
1506138,5300108,2.0
1506161,1503044,23.0
1506161,1506138,2.0
1506161,1508407,5.0
1506161,5208707,2.0
1506187,1500131,1.0
1506187,1502939,1.0
1506187,1503804,6.0
1506187,5219753,1.0
1506195,1506807,2.0
1506203,1501402,6.0
1506203,1502202,1.0
1506203,1504406,1.0
1506203,1505007,1.0
1506203,1506500,1.0
1506203,1506906,1.0
1506203,1507474,13.0
1506203,2109452,1.0
1506203,2504801,1.0
1506302,1501402,1.0
1506302,1502004,2.0
1506302,1507904,8.0
1506351,1500800,25.0
1506351,1501402,121.0
1506351,1501501,17.0
1506351,1502400,2.0
1506351,1504422,11.0
1506351,1504703,1.0
1506351,1506500,1.0
1506401,1501402,5.0
1506500,1500800,21.0
1506500,1500909,1.0
1506500,1501402,100.0
1506500,1501501,30.0
1506500,1501709,1.0
1506500,1501907,1.0
1506500,1502103,1.0
1506500,1502202,1.0
1506500,1502400,23.0
1506500,1502608,1.0
1506500,1503408,1.0
1506500,1504422,31.0
1506500,1505700,1.0
1506500,1507003,12.0
1506500,1507961,1.0
1506500,1508209,1.0
1506500,3550308,1.0
1506559,1501402,2.0
1506559,1501709,1.0
1506559,1501956,6.0
1506559,1502202,3.0
1506559,1502301,2.0
1506559,1502400,1.0
1506559,1508035,2.0
1506559,1508308,1.0
1506583,1502707,1.0
1506583,1502764,1.0
1506583,1506138,1.0
1506609,1501402,5.0
1506609,1501600,1.0
1506609,1502400,3.0
1506609,1502905,1.0
1506609,1503200,1.0
1506609,1504059,1.0
1506609,1505007,2.0
1506609,1506559,1.0
1506609,1507201,1.0
1506609,1507607,5.0
1506609,1508001,1.0
1506609,2101970,1.0
1506708,1502707,2.0
1506708,1508407,1.0
1506807,1100205,2.0
1506807,1302603,2.0
1506807,1501006,1.0
1506807,1501402,3.0
1506807,1501451,9.0
1506807,1503606,2.0
1506807,1503903,4.0
1506807,1504802,1.0
1506807,1505106,1.0
1506807,1505304,3.0
1506807,1506005,6.0
1506807,1506195,1.0
1506807,1600105,1.0
1506807,1600303,1.0
1506807,2611606,1.0
1506906,1501402,1.0
1506906,1505007,1.0
1506906,1505601,1.0
1506906,1506104,1.0
1506906,1506203,4.0
1506906,1507474,4.0
1507003,1500800,4.0
1507003,1501402,29.0
1507003,1502400,4.0
1507003,1504422,4.0
1507003,1506351,2.0
1507003,1506500,15.0
1507003,1508209,5.0
1507003,3157005,1.0
1507102,1501402,5.0
1507102,1502400,2.0
1507102,1503754,1.0
1507102,1504406,1.0
1507102,1507003,3.0
1507102,1507466,1.0
1507102,1507953,1.0
1507102,1507961,2.0
1507102,1508209,7.0
1507151,1501758,1.0
1507151,1502954,1.0
1507151,1504208,4.0
1507151,1505031,1.0
1507151,1507458,2.0
1507151,1507508,10.0
1507201,1501402,1.0
1507201,1502756,1.0
1507300,1502707,1.0
1507300,1505437,2.0
1507300,1508084,1.0
1507409,1501402,2.0
1507409,1502400,46.0
1507409,1503200,3.0
1507409,1504422,2.0
1507458,1722107,12.0
1507466,1501402,1.0
1507466,1502905,6.0
1507466,1504406,1.0
1507474,1500800,3.0
1507474,1501402,2.0
1507474,1501600,1.0
1507474,1502202,4.0
1507474,1503457,1.0
1507474,1504422,1.0
1507474,1506203,13.0
1507474,1506906,2.0
1507474,1508001,1.0
1507508,1501758,2.0
1507508,1504208,25.0
1507508,1507151,4.0
1507508,5220207,2.0
1507607,1501303,1.0
1507607,1501402,6.0
1507607,1502400,3.0
1507607,1503408,2.0
1507607,1503507,4.0
1507607,1504059,1.0
1507607,1506609,2.0
1507607,1507201,1.0
1507607,1507953,1.0
1507706,1504000,2.0
1507755,1508084,1.0
1507755,1508407,1.0
1507805,1500602,5.0
1507805,1501402,1.0
1507805,1504455,1.0
1507805,1508357,2.0
1507805,1600303,1.0
1507904,1501402,4.0
1507904,1506302,8.0
1507953,1504059,1.0
1507953,1504208,2.0
1507953,1508084,1.0
1507953,2103257,1.0
1507961,1501402,1.0
1507961,1501709,1.0
1507961,1502400,22.0
1507961,1502905,5.0
1507961,1503408,1.0
1507961,1504406,5.0
1507961,1504422,1.0
1507961,1506500,1.0
1507961,1507466,11.0
1507979,1303403,1.0
1507979,1505304,4.0
1508001,1501402,1.0
1508001,1502756,1.0
1508001,1503457,1.0
1508001,1507953,6.0
1508001,5221858,1.0
1508035,1501402,2.0
1508035,1501709,13.0
1508035,1502202,2.0
1508035,1504422,1.0
1508035,1505502,1.0
1508050,1504208,1.0
1508084,1502707,1.0
1508084,1503044,1.0
1508084,1505437,111.0
1508084,1507300,9.0
1508084,1508407,1.0
1508084,5208707,3.0
1508100,1100205,1.0
1508100,1501204,2.0
1508100,1501402,1.0
1508100,1501782,32.0
1508100,1502103,1.0
1508100,1503804,1.0
1508100,1505064,3.0
1508100,1505486,1.0
1508100,1505502,1.0
1508100,1505536,3.0
1508100,1508001,2.0
1508126,1501402,1.0
1508126,1503457,1.0
1508126,1505502,3.0
1508159,1500602,1.0
1508159,1505650,1.0
1508159,5300108,1.0
1508209,1501402,17.0
1508209,1501501,1.0
1508209,1502004,1.0
1508209,1502400,3.0
1508209,1504422,1.0
1508209,1506500,3.0
1508209,1507003,7.0
1508209,1507102,7.0
1508209,1600501,1.0
1508308,1500909,4.0
1508308,1501402,4.0
1508308,1501956,2.0
1508308,3150505,1.0
1508357,1500602,6.0
1508357,1500859,2.0
1508357,1507805,11.0
1508357,1600303,1.0
1508407,1500347,7.0
1508407,1502954,1.0
1508407,1505437,1.0
1508407,1505536,1.0
1508407,1506138,1.0
1508407,1506161,2.0
1508407,1507755,1.0
1508407,1702109,1.0
1600055,1600154,66.0
1600055,1600303,4.0
1600055,1600600,2.0
1600055,3302205,1.0
1600105,1600204,2.0
1600105,1600303,2.0
1600154,1600055,5.0
1600154,1600535,1.0
1600154,3304557,1.0
1600204,1600105,1.0
1600204,1600303,2.0
1600212,1600303,2.0
1600212,1600709,2.0
1600238,1600212,2.0
1600238,1600303,2.0
1600238,1600535,9.0
1600253,1600303,3.0
1600279,1302603,1.0
1600279,1500404,1.0
1600279,1500503,299.0
1600279,1501402,2.0
1600279,1506807,1.0
1600279,1600303,2.0
1600279,1600808,8.0
1600303,1303536,1.0
1600303,1500305,4.0
1600303,1501402,3.0
1600303,1502509,2.0
1600303,1508209,1.0
1600303,1600055,4.0
1600303,1600154,3.0
1600303,1600204,2.0
1600303,1600212,1.0
1600303,1600238,5.0
1600303,1600253,3.0
1600303,1600402,13.0
1600303,1600501,6.0
1600303,1600535,5.0
1600303,1600550,2.0
1600303,1600600,121.0
1600303,2111300,1.0
1600303,2507507,1.0
1600303,3302007,1.0
1600303,3543402,2.0
1600303,4106902,1.0
1600303,5300108,1.0
1600402,1500305,1.0
1600402,1600303,5.0
1600402,1600600,4.0
1600501,1600303,1.0
1600535,1506203,1.0
1600535,1600238,3.0
1600535,1600303,3.0
1600535,1600402,1.0
1600550,1600204,1.0
1600550,1600600,1.0
1600550,1600709,1.0
1600600,1500305,4.0
1600600,1500503,1.0
1600600,1501402,2.0
1600600,1503101,2.0
1600600,1506807,1.0
1600600,1600055,1.0
1600600,1600105,2.0
1600600,1600154,2.0
1600600,1600204,3.0
1600600,1600238,1.0
1600600,1600303,356.0
1600600,1600402,6.0
1600600,1600535,4.0
1600600,3550308,1.0
1600709,1600105,1.0
1600709,1600212,1.0
1600709,1600303,4.0
1600709,1600535,1.0
1600709,1600550,1.0
1600808,1500503,126.0
1600808,1501709,1.0
1600808,1600279,34.0
1600808,1722107,1.0
1700251,1707207,1.0
1700251,1713205,1.0
1700251,1716109,1.0
1700301,1506138,1.0
1700301,1600154,1.0
1700301,1703891,1.0
1700301,1713809,1.0
1700301,1714302,1.0
1700301,1715754,1.0
1700301,1719004,2.0
1700301,1721208,4.0
1700301,2104057,182.0
1700301,2109007,1.0
1700301,2109502,1.0
1700301,2209203,1.0
1700301,3106200,1.0
1700301,5211800,1.0
1700350,1706258,2.0
1700350,1707009,1.0
1700350,1707306,1.0
1700350,1709500,3.0
1700400,1707009,3.0
1700400,1714203,1.0
1700400,1717008,1.0
1700400,1721000,2.0
1700400,5300108,2.0
1700707,1707652,1.0
1700707,1709500,1.0
1700707,1720978,15.0
1700707,5218003,1.0
1701002,1504208,1.0
1701002,1507151,1.0
1701002,1507458,1.0
1701002,1702109,1.0
1701002,1703826,1.0
1701002,1717206,1.0
1701002,1718550,11.0
1701002,1720101,1.0
1701002,1721000,1.0
1701002,1722107,3.0
1701002,3542800,1.0
1701002,5214002,1.0
1701051,1702109,1.0
1701051,1718550,1.0
1701051,1720002,3.0
1701051,1721208,1.0
1701051,2106706,1.0
1701051,5105259,1.0
1701101,1712009,1.0
1701101,1715101,2.0
1701101,1718758,1.0
1701101,1721000,11.0
1701101,2913200,1.0
1701309,1702109,11.0
1701309,1713957,1.0
1701309,1718865,1.0
1701309,5103106,1.0
1701903,1700251,1.0
1701903,1716109,1.0
1702000,5220207,1.0
1702109,1503044,1.0
1702109,1504208,2.0
1702109,1701309,3.0
1702109,1703008,18.0
1702109,1703206,1.0
1702109,1703883,2.0
1702109,1705508,1.0
1702109,1707702,5.0
1702109,1709302,1.0
1702109,1713957,1.0
1702109,1714880,2.0
1702109,1717206,3.0
1702109,1718865,1.0
1702109,1721000,2.0
1702109,1722081,5.0
1702109,1722107,1.0
1702109,2102804,1.0
1702109,2109502,2.0
1702109,2601102,1.0
1702109,2605301,1.0
1702109,2902708,1.0
1702109,3147006,1.0
1702109,5105101,1.0
1702109,5208707,3.0
1702109,5220603,1.0
1702158,1505635,2.0
1702158,1702109,2.0
1702158,1713957,1.0
1702158,1721208,1.0
1702158,1722107,7.0
1702208,1501758,1.0
1702208,1505494,2.0
1702208,1702554,2.0
1702208,1703800,1.0
1702208,1720101,2.0
1702208,1721000,1.0
1702208,2110856,2.0
1702208,5201108,2.0
1702307,1505551,1.0
1702307,1703057,1.0
1702307,1703206,1.0
1702307,1705508,1.0
1702307,1716307,4.0
1702406,1721000,1.0
1702406,5204904,8.0
1702406,5300108,3.0
1702554,1700301,1.0
1702554,1702208,4.0
1702554,1702901,3.0
1702554,1703800,1.0
1702554,1703891,6.0
1702554,1710706,1.0
1702554,1718303,2.0
1702554,1718808,1.0
1702554,1720200,1.0
1702554,1721000,2.0
1702554,2105302,6.0
1702554,2112852,1.0
1702554,5214002,1.0
1702554,5300108,1.0
1702703,1712157,4.0
1702703,1720903,6.0
1702703,2919553,2.0
1702703,2928901,1.0
1702703,5201405,1.0
1702703,5204904,2.0
1702901,1504208,1.0
1702901,1702208,1.0
1702901,1702554,3.0
1702901,1710706,4.0
1702901,1720101,1.0
1702901,1720804,1.0
1702901,5215702,1.0
1702901,5300108,1.0
1703008,1505635,1.0
1703008,1702109,6.0
1703008,1721000,1.0
1703008,2102804,1.0
1703057,1702307,1.0
1703057,1705508,1.0
1703073,1707702,1.0
1703107,1707553,1.0
1703107,1713205,9.0
1703107,1716109,5.0
1703107,1718204,2.0
1703107,1718451,1.0
1703107,1721000,3.0
1703107,5208707,1.0
1703206,1702109,1.0
1703206,1711803,1.0
1703305,1710508,1.0
1703305,1716505,161.0
1703305,1718881,1.0
1703602,1705508,1.0
1703602,1718402,2.0
1703602,1721000,1.0
1703602,5201108,1.0
1703701,1700350,1.0
1703701,1707553,1.0
1703701,1718204,7.0
1703701,1718899,1.0
1703701,5214606,1.0
1703800,1503705,1.0
1703800,1503903,2.0
1703800,1505536,1.0
1703800,1508084,1.0
1703800,1702109,1.0
1703800,1702208,9.0
1703800,1703602,1.0
1703800,1703891,1.0
1703800,1707405,1.0
1703800,1720309,2.0
1703800,1721000,2.0
1703800,2102036,1.0
1703800,3511904,1.0
1703800,3550308,1.0
1703800,4202404,3.0
1703800,5208707,6.0
1703800,5213772,1.0
1703800,5300108,1.0
1703826,1701002,1.0
1703826,1701051,1.0
1703826,1712454,4.0
1703826,1720101,5.0
1703842,1702109,1.0
1703842,2101400,3.0
1703867,1700707,1.0
1703867,1708205,1.0
1703867,1709500,13.0
1703867,1721000,1.0
1703883,1505635,2.0
1703883,1507151,3.0
1703883,1701051,1.0
1703883,1702109,13.0
1703883,1702158,3.0
1703883,5218003,1.0
1703891,1503705,1.0
1703891,1506187,1.0
1703891,1702554,12.0
1703891,1703800,8.0
1703891,1718808,3.0
1703891,3535903,1.0
1703891,3543808,2.0
1703891,3550308,3.0
1703891,5208905,2.0
1703909,1506583,1.0
1703909,1717503,1.0
1703909,5102694,1.0
1704105,1712405,1.0
1704105,1716505,1.0
1704105,1721000,1.0
1705102,1714203,5.0
1705508,1100205,1.0
1705508,1702109,3.0
1705508,1703057,3.0
1705508,1703206,2.0
1705508,1709005,3.0
1705508,1709302,1.0
1705508,1714880,4.0
1705508,1716653,2.0
1705508,1717206,1.0
1705508,1721307,1.0
1705557,1702406,7.0
1705557,1702703,5.0
1705557,1712157,7.0
1705557,1715150,1.0
1705557,1720903,2.0
1705557,5204904,2.0
1705557,5300108,1.0
1705607,1702406,1.0
1705607,1716208,1.0
1705607,5300108,1.0
1706001,1502707,4.0
1706001,1716653,2.0
1706001,1716703,1.0
1706100,1711902,1.0
1706100,1717503,2.0
1706100,1718899,1.0
1706100,1721000,1.0
1706100,5212808,1.0
1706258,1700350,1.0
1706258,1705607,1.0
1706258,1707306,1.0
1706258,1718899,4.0
1706506,1700301,1.0
1706506,1702109,3.0
1706506,1713809,2.0
1706506,1722081,1.0
1706506,2104057,25.0
1707009,1700400,3.0
1707009,1705607,1.0
1707009,1715259,12.0
1707009,1716208,1.0
1707009,1716505,1.0
1707009,1718659,3.0
1707009,1720937,1.0
1707009,1721000,6.0
1707009,2304400,1.0
1707009,2611606,1.0
1707009,2903201,1.0
1707009,2919553,1.0
1707009,3550308,1.0
1707009,5105200,1.0
1707009,5208707,5.0
1707009,5300108,1.0
1707108,1700251,3.0
1707108,1707207,2.0
1707108,1716109,3.0
1707108,1721000,1.0
1707108,5208707,1.0
1707207,1713304,1.0
1707207,1718709,1.0
1707207,5210901,1.0
1707306,1700350,3.0
1707306,1709500,12.0
1707306,1720978,1.0
1707306,1721000,1.0
1707405,1702208,3.0
1707405,1702554,1.0
1707405,1718907,1.0
1707553,1700350,1.0
1707553,1709500,1.0
1707553,1715507,4.0
1707553,1718899,1.0
1707553,1721000,1.0
1707553,3550308,1.0
1707553,5208707,1.0
1707652,1700707,1.0
1707652,1708205,1.0
1707652,1709500,5.0
1707652,1716505,1.0
1707702,1702109,2.0
1707702,1703008,4.0
1707702,1713809,1.0
1707702,2102804,60.0
1707702,3106200,1.0
1708205,1703867,1.0
1708205,1707306,1.0
1708205,1709500,5.0
1708205,1711902,1.0
1708205,1718204,1.0
1708205,1718840,3.0
1708205,5208707,1.0
1708205,5300108,1.0
1708254,1709302,1.0
1708254,1716505,2.0
1708254,1718709,1.0
1708304,1701903,1.0
1708304,1707207,1.0
1708304,1711100,1.0
1708304,1716703,1.0
1708304,1721000,1.0
1708304,3556701,2.0
1709005,1710508,20.0
1709005,1718501,1.0
1709005,1721000,1.0
1709005,1721307,1.0
1709005,2102804,4.0
1709005,2210102,1.0
1709005,2312700,1.0
1709005,4312401,1.0
1709302,1702109,1.0
1709302,1703107,1.0
1709302,1705508,4.0
1709302,1708254,4.0
1709302,1713205,1.0
1709302,1713304,2.0
1709302,1716505,4.0
1709302,1716703,2.0
1709302,1721257,4.0
1709302,5201108,1.0
1709302,5208707,1.0
1709500,1700350,1.0
1709500,1700707,3.0
1709500,1703867,4.0
1709500,1706258,1.0
1709500,1707306,1.0
1709500,1708205,6.0
1709500,1716604,5.0
1709500,1721000,4.0
1709500,3304557,1.0
1709500,3527108,1.0
1709807,1707306,1.0
1709807,1718204,4.0
1709807,1721000,1.0
1710508,1702109,1.0
1710508,1709005,11.0
1710706,1720101,1.0
1710706,3550308,1.0
1710706,4306106,1.0
1710904,1721307,2.0
1711100,1716653,1.0
1711100,1716703,1.0
1711100,1721000,3.0
1711506,1708205,1.0
1711506,1715754,1.0
1711506,1720259,2.0
1711506,5213772,1.0
1711803,1508407,2.0
1711902,1707306,3.0
1711902,1717503,1.0
1711902,1718204,2.0
1711902,5208707,1.0
1711951,1718758,1.0
1711951,1719004,2.0
1711951,5220454,1.0
1712009,1504208,1.0
1712009,1713205,4.0
1712009,1721000,7.0
1712009,5208707,2.0
1712157,1702703,2.0
1712157,1705557,4.0
1712157,1720903,1.0
1712157,1721000,2.0
1712405,1721000,3.0
1712454,1714302,4.0
1712454,1720101,1.0
1712454,1721208,1.0
1712454,3527108,1.0
1712504,1707108,1.0
1712504,1716109,2.0
1712504,1717503,1.0
1712504,5201108,1.0
1712702,1506609,1.0
1712702,1715101,1.0
1712801,1710706,1.0
1712801,1721208,1.0
1713205,1100205,1.0
1713205,1702109,1.0
1713205,1708254,1.0
1713205,1712009,2.0
1713205,1713304,2.0
1713205,1718709,1.0
1713205,1721000,7.0
1713205,1721109,7.0
1713205,2112902,1.0
1713304,1707207,1.0
1713304,1712009,1.0
1713304,1713205,16.0
1713304,1718709,1.0
1713304,1721000,1.0
1713304,5102637,1.0
1713304,5210000,1.0
1713601,1714203,1.0
1713601,1718204,5.0
1713601,1721000,7.0
1713700,1716109,10.0
1713700,1721000,2.0
1713809,1700301,9.0
1713809,1706506,6.0
1713809,1721208,1.0
1713809,2104057,97.0
1713809,2109007,1.0
1713957,1701309,3.0
1713957,1718865,1.0
1714203,1504208,2.0
1714203,1700707,3.0
1714203,1705102,8.0
1714203,1707009,1.0
1714203,1717008,1.0
1714203,1718204,1.0
1714203,1721000,3.0
1714203,4109401,1.0
1714203,5208707,6.0
1714203,5300108,2.0
1714302,1700301,1.0
1714302,1701051,1.0
1714302,1702109,1.0
1714302,1719004,2.0
1714302,2104057,7.0
1714880,1500800,1.0
1714880,1702109,7.0
1714880,1705508,1.0
1715002,1715507,1.0
1715002,1716109,2.0
1715002,1718204,3.0
1715002,1718451,7.0
1715101,1718758,9.0
1715101,1721000,2.0
1715150,1702406,1.0
1715150,1705557,4.0
1715150,1720903,2.0
1715150,1721000,1.0
1715150,2903201,1.0
1715150,5204904,4.0
1715150,5300108,1.0
1715259,1707009,8.0
1715259,1717800,1.0
1715259,2903201,1.0
1715507,1700350,3.0
1715507,1707553,3.0
1715705,1705508,4.0
1715705,1709005,1.0
1715705,1714880,1.0
1715754,1711506,2.0
1715754,1716208,1.0
1715754,1720259,3.0
1715754,5208707,1.0
1716109,1100205,2.0
1716109,1508407,1.0
1716109,1700251,1.0
1716109,1701903,1.0
1716109,1707108,1.0
1716109,1709500,3.0
1716109,1713700,2.0
1716109,1714203,2.0
1716109,1716505,1.0
1716109,1717503,1.0
1716109,1718204,2.0
1716109,1718451,3.0
1716109,1721000,21.0
1716109,2304400,1.0
1716208,1707702,1.0
1716208,1715754,1.0
1716208,1721000,4.0
1716208,5201108,1.0
1716208,5208707,2.0
1716208,5213087,1.0
1716208,5218300,1.0
1716208,5300108,1.0
1716307,1503044,1.0
1716307,1702109,1.0
1716307,1705508,1.0
1716307,1721000,1.0
1716505,1507300,1.0
1716505,1703305,13.0
1716505,1704105,2.0
1716505,1718881,4.0
1716505,1721000,1.0
1716505,1721257,4.0
1716505,5215603,1.0
1716604,1700707,1.0
1716604,1709500,8.0
1716653,1705508,1.0
1716653,1709302,2.0
1716653,1716703,3.0
1716653,5205109,1.0
1716703,1701903,1.0
1716703,1708304,3.0
1716703,1711100,1.0
1716703,1716505,1.0
1716703,1716653,1.0
1717008,1718204,2.0
1717008,1721000,5.0
1717008,5208707,2.0
1717206,1702109,4.0
1717503,1704600,3.0
1717503,1706100,2.0
1717503,1718451,1.0
1717503,1721000,2.0
1717800,1707009,1.0
1717800,1715259,2.0
1717800,1720903,1.0
1717909,1721000,2.0
1718006,1700400,2.0
1718006,1700707,1.0
1718006,1705557,1.0
1718006,1707009,21.0
1718006,1721000,3.0
1718204,1702109,1.0
1718204,1703701,3.0
1718204,1705102,1.0
1718204,1707009,1.0
1718204,1709807,1.0
1718204,1713205,1.0
1718204,1713601,3.0
1718204,1717909,3.0
1718204,1721000,44.0
1718204,5103403,1.0
1718204,5201405,1.0
1718303,1702554,7.0
1718303,1707405,1.0
1718303,2901403,2.0
1718303,3152501,2.0
1718303,3550308,1.0
1718303,5221601,1.0
1718402,1705508,2.0
1718402,1709302,1.0
1718402,1721307,1.0
1718402,5208707,1.0
1718451,1707553,1.0
1718451,1715002,2.0
1718451,1716109,5.0
1718451,1718204,1.0
1718451,1721000,3.0
1718550,1701002,2.0
1718550,1701051,1.0
1718659,1700400,1.0
1718659,1707009,6.0
1718659,1716109,1.0
1718659,1718006,2.0
1718709,1707207,1.0
1718709,1713205,2.0
1718709,1713304,6.0
1718709,1721000,2.0
1718758,1715101,4.0
1718758,1718204,1.0
1718758,1721000,11.0
1718808,1507151,1.0
1718808,1702208,1.0
1718808,1702554,4.0
1718808,1702901,1.0
1718808,1703891,3.0
1718808,2105302,3.0
1718808,3147105,2.0
1718808,3152501,1.0
1718808,5208707,1.0
1718865,1701309,1.0
1718865,1702109,2.0
1718865,1713957,9.0
1718865,1721000,1.0
1718865,5006309,1.0
1718881,1704105,1.0
1718881,1710508,7.0
1718881,1716505,2.0
1718899,1703701,1.0
1718899,1706258,1.0
1718899,1707553,1.0
1718899,1711902,2.0
1718907,1720655,1.0
1719004,1711951,2.0
1719004,1717909,1.0
1719004,1721000,5.0
1720002,1701051,1.0
1720002,1702109,1.0
1720002,1714302,2.0
1720002,1721208,2.0
1720002,2104057,22.0
1720101,1701002,2.0
1720101,1702158,1.0
1720101,1702208,3.0
1720101,1703826,2.0
1720101,1712454,1.0
1720200,1101302,1.0
1720200,1505494,1.0
1720200,1720804,2.0
1720200,2105302,124.0
1720200,5218805,1.0
1720259,1700400,1.0
1720259,1715754,1.0
1720259,1716208,2.0
1720259,5208707,2.0
1720259,5218003,1.0
1720309,1703800,2.0
1720309,1707405,3.0
1720309,5209705,1.0
1720499,1709500,5.0
1720499,1718907,1.0
1720655,1713601,4.0
1720655,1718204,2.0
1720655,1718907,1.0
1720804,1702208,1.0
1720804,1702554,1.0
1720804,1702901,2.0
1720804,1710706,1.0
1720804,1720200,3.0
1720804,1721208,1.0
1720804,2105302,5.0
1720853,1709500,2.0
1720853,1716604,6.0
1720903,1702406,1.0
1720903,1702703,1.0
1720903,2708600,1.0
1720903,2903201,1.0
1720903,2919553,2.0
1720903,3170206,1.0
1720903,5300108,2.0
1720937,1705607,2.0
1720937,1707009,1.0
1720937,1717800,2.0
1720978,1716604,1.0
1721000,1502707,1.0
1721000,1505502,1.0
1721000,1507300,1.0
1721000,1700400,1.0
1721000,1701903,2.0
1721000,1702109,1.0
1721000,1705508,1.0
1721000,1706100,1.0
1721000,1707009,1.0
1721000,1707108,1.0
1721000,1709302,1.0
1721000,1709500,2.0
1721000,1710508,2.0
1721000,1711902,1.0
1721000,1712009,1.0
1721000,1713205,9.0
1721000,1713304,1.0
1721000,1715101,1.0
1721000,1715507,1.0
1721000,1716109,8.0
1721000,1716604,1.0
1721000,1717008,2.0
1721000,1717909,3.0
1721000,1718204,34.0
1721000,1721109,2.0
1721000,2107902,2.0
1721000,2111102,1.0
1721000,2111250,1.0
1721000,2304400,2.0
1721000,2800308,1.0
1721000,2907608,1.0
1721000,3553658,1.0
1721000,5101407,1.0
1721000,5108600,1.0
1721000,5201108,2.0
1721000,5208707,4.0
1721000,5213087,1.0
1721000,5300108,1.0
1721109,1712009,2.0
1721109,1713205,19.0
1721109,1721000,8.0
1721208,1700301,3.0
1721208,1702109,1.0
1721208,1702208,1.0
1721208,1706506,1.0
1721208,1713809,2.0
1721208,1720002,1.0
1721208,2104057,22.0
1721208,2109007,4.0
1721257,1703305,2.0
1721257,1716505,49.0
1721307,1710904,1.0
1721307,1716505,1.0
1722081,1504208,1.0
1722081,1702109,27.0
1722081,1703008,1.0
1722081,1716505,1.0
1722081,1722107,1.0
1722107,1505536,1.0
1722107,1507458,5.0
1722107,1702158,2.0
1722107,2101509,1.0
2100055,1302603,1.0
2100055,1502400,1.0
2100055,2101608,1.0
2100055,2102036,3.0
2100055,2102325,1.0
2100055,2103257,3.0
2100055,2103307,1.0
2100055,2103604,1.0
2100055,2105302,8.0
2100055,2110856,2.0
2100055,2111102,1.0
2100055,2111300,1.0
2100055,2112852,1.0
2100055,5208905,1.0
2100105,2103208,4.0
2100105,2103307,1.0
2100105,2103406,2.0
2100105,2106631,1.0
2100105,2108603,1.0
2100105,2111300,2.0
2100105,3304557,2.0
2100105,3533908,5.0
2100105,3550308,3.0
2100105,3555000,2.0
2100105,5213004,1.0
2100105,5218805,5.0
2100105,5222203,2.0
2100105,5300108,2.0
2100154,2100907,3.0
2100154,2110237,1.0
2100154,2111300,1.0
2100154,2112506,2.0
2100154,2207702,1.0
2100154,2304400,1.0
2100154,3509502,1.0
2100154,3513801,1.0
2100154,3550308,2.0
2100204,2101905,2.0
2100204,2111300,3.0
2100303,1502939,1.0
2100303,2103000,1.0
2100303,2103406,1.0
2100303,3304557,1.0
2100303,3550308,1.0
2100303,5300108,1.0
2100402,2102150,1.0
2100402,3509502,2.0
2100402,5102702,1.0
2100436,2101202,3.0
2100436,2103604,1.0
2100436,2108454,1.0
2100436,2111300,1.0
